Date,Open,High,Low,Close,Volume,Code
2018-05-25,58.810001,58.970001,58.459999,58.869999,1347100,AEE
2018-05-29,58.939999,59.310001,58.570000,58.830002,2019100,AEE
2018-05-30,58.560001,59.509998,58.560001,59.389999,1344200,AEE
2018-05-31,59.230000,59.790001,58.939999,59.189999,1628600,AEE
2018-06-01,59.070000,59.099998,58.060001,58.110001,2214700,AEE
2018-06-04,58.400002,58.590000,57.759998,57.980000,1280400,AEE
2018-06-05,58.009998,58.180000,57.259998,57.410000,1607200,AEE
2018-06-06,57.720001,57.790001,56.470001,56.570000,2065300,AEE
2018-06-07,56.599998,57.360001,56.189999,56.900002,1871900,AEE
2018-06-08,57.130001,57.320000,56.520000,56.689999,1396100,AEE
2018-06-11,56.860001,57.020000,55.680000,55.750000,1952500,AEE
2018-06-12,55.430000,56.139999,55.209999,56.060001,2307800,AEE
2018-06-13,56.139999,56.330002,55.639999,55.759998,1874500,AEE
2018-06-14,55.820000,56.470001,55.810001,56.369999,1619600,AEE
2018-06-15,56.290001,57.020000,56.020000,56.970001,3256700,AEE
2018-06-18,56.980000,57.770000,56.970001,57.639999,2136300,AEE
2018-06-19,57.700001,58.410000,57.669998,58.279999,1619300,AEE
2018-06-20,58.270000,58.389999,57.930000,58.310001,1356600,AEE
2018-06-21,58.310001,58.650002,58.180000,58.509998,737800,AEE
2018-06-22,58.470001,58.820000,58.270000,58.680000,1528900,AEE
2018-06-25,58.740002,59.770000,58.740002,59.650002,1625400,AEE
2018-06-26,59.490002,60.110001,59.490002,59.939999,1554400,AEE
2018-06-27,59.830002,60.630001,59.700001,60.490002,1306400,AEE
2018-06-28,60.730000,61.099998,60.410000,60.840000,2457900,AEE
2018-06-29,60.599998,61.250000,60.230000,60.849998,2667300,AEE
2018-07-02,60.889999,61.279999,60.490002,61.220001,1203500,AEE
2018-07-03,61.180000,61.709999,60.950001,61.230000,677000,AEE
2018-07-05,61.250000,61.549999,61.080002,61.549999,1046500,AEE
2018-07-06,61.560001,62.150002,61.540001,62.029999,1171600,AEE
2018-07-09,62.020000,62.020000,59.759998,59.970001,1782100,AEE
2018-07-10,59.400002,60.810001,59.150002,60.500000,2111000,AEE
2018-07-11,60.560001,61.480000,60.389999,61.380001,1423900,AEE
2018-07-12,61.419998,61.500000,60.790001,61.369999,1381100,AEE
2018-07-13,61.369999,61.459999,60.980000,61.389999,978600,AEE
2018-07-16,61.419998,61.590000,61.090000,61.340000,870200,AEE
2018-07-17,61.560001,61.580002,61.040001,61.270000,757800,AEE
2018-07-18,61.240002,61.270000,60.730000,61.070000,1000500,AEE
2018-07-19,61.380001,61.980000,61.169998,61.709999,676400,AEE
2018-07-20,61.330002,61.709999,60.759998,61.340000,903100,AEE
2018-07-23,61.410000,61.450001,60.570000,60.930000,746600,AEE
2018-07-24,60.619999,61.060001,59.939999,61.000000,1331200,AEE
2018-07-25,60.910000,61.520000,60.689999,61.360001,1402000,AEE
2018-07-26,61.810001,62.299999,61.759998,62.150002,1325400,AEE
2018-07-27,62.150002,62.410000,61.750000,61.939999,1251900,AEE
2018-07-30,61.860001,61.860001,61.270000,61.419998,787800,AEE
2018-07-31,61.700001,62.110001,61.389999,62.060001,1922500,AEE
2018-08-01,61.560001,61.880001,60.779999,61.360001,1492000,AEE
2018-08-02,61.360001,61.950001,60.900002,61.770000,1631700,AEE
2018-08-03,62.000000,62.759998,61.070000,62.450001,1512400,AEE
2018-08-06,62.680000,62.860001,62.290001,62.570000,1200500,AEE
2018-08-07,62.430000,62.750000,61.959999,62.590000,1162400,AEE
2018-08-08,62.430000,62.860001,62.330002,62.599998,899200,AEE
2018-08-09,62.660000,62.900002,62.369999,62.830002,941200,AEE
2018-08-10,62.990002,63.410000,62.700001,62.779999,935500,AEE
2018-08-13,62.840000,63.070000,62.599998,62.990002,1056800,AEE
2018-08-14,62.889999,63.430000,62.759998,63.099998,1007300,AEE
2018-08-15,63.290001,64.070000,62.980000,63.610001,1080500,AEE
2018-08-16,63.549999,64.470001,63.299999,64.449997,2197100,AEE
2018-08-17,64.349998,64.959999,64.190002,64.760002,1795900,AEE
2018-08-20,64.980003,65.089996,64.370003,64.570000,1106900,AEE
2018-08-21,64.470001,64.470001,63.900002,64.209999,1162500,AEE
2018-08-22,64.209999,64.309998,63.270000,63.560001,957600,AEE
2018-08-23,63.639999,64.070000,63.419998,63.650002,1175200,AEE
2018-08-24,63.639999,64.019997,63.279999,63.990002,862700,AEE
2018-08-27,64.070000,64.209999,63.040001,63.369999,714000,AEE
2018-08-28,63.230000,63.330002,62.810001,63.220001,1504000,AEE
2018-08-29,63.270000,63.490002,63.060001,63.459999,1282700,AEE
2018-08-30,63.580002,63.869999,63.360001,63.549999,1563000,AEE
2018-08-31,63.650002,63.959999,63.020000,63.230000,1020900,AEE
2018-09-04,63.450001,63.930000,63.400002,63.750000,1054000,AEE
2018-09-05,63.840000,65.000000,63.799999,64.949997,1369000,AEE
2018-09-06,65.080002,65.870003,64.739998,65.620003,2303600,AEE
2018-09-07,65.110001,65.669998,64.930000,65.339996,2299000,AEE
2018-09-10,65.690002,66.110001,65.440002,65.900002,1689200,AEE
2018-09-11,65.620003,65.980003,65.230003,65.349998,2620900,AEE
2018-09-12,65.519997,65.830002,65.169998,65.370003,2322700,AEE
2018-09-13,65.349998,65.730003,65.029999,65.709999,1701500,AEE
2018-09-14,65.320000,65.449997,64.580002,65.410004,1918500,AEE
2018-09-17,65.510002,65.540001,64.940002,65.239998,1523600,AEE
2018-09-18,65.129997,65.349998,64.459999,65.059998,1869700,AEE
2018-09-19,65.019997,65.019997,63.220001,63.910000,5685300,AEE
2018-09-20,63.740002,64.209999,63.139999,64.129997,1710500,AEE
2018-09-21,63.849998,64.589996,63.590000,64.419998,2761200,AEE
2018-09-24,64.269997,64.510002,63.720001,63.759998,1403100,AEE
2018-09-25,63.680000,63.709999,62.750000,63.020000,1719600,AEE
2018-09-26,62.860001,63.119999,62.060001,62.139999,2079600,AEE
2018-09-27,62.349998,62.900002,62.139999,62.570000,1307400,AEE
2018-09-28,62.490002,63.230000,62.490002,63.220001,1736000,AEE
2018-10-01,63.070000,63.419998,62.700001,63.290001,1545200,AEE
2018-10-02,63.490002,64.470001,63.470001,64.349998,1393500,AEE
2018-10-03,64.290001,64.660004,63.080002,63.689999,1367200,AEE
2018-10-04,63.400002,64.080002,62.869999,63.900002,1343500,AEE
2018-10-05,63.939999,65.290001,63.939999,65.099998,1464100,AEE
2018-10-08,65.250000,66.360001,65.070000,65.650002,1524800,AEE
2018-10-09,65.760002,66.639999,65.589996,66.330002,1625900,AEE
2018-10-10,66.279999,67.059998,65.900002,65.940002,1456700,AEE
2018-10-11,66.199997,66.400002,63.869999,64.040001,2287000,AEE
2018-10-12,63.910000,64.070000,63.090000,63.799999,2406300,AEE
2018-10-15,63.820000,64.320000,63.570000,63.820000,1897700,AEE
2018-10-16,63.770000,65.080002,63.520000,64.779999,1026500,AEE
2018-10-17,64.849998,65.190002,64.419998,64.760002,1208000,AEE
2018-10-18,64.870003,65.209999,64.620003,64.940002,990700,AEE
2018-10-19,64.940002,66.339996,64.940002,66.050003,1230100,AEE
2018-10-22,65.860001,66.099998,65.309998,65.650002,1561600,AEE
2018-10-23,66.029999,66.410004,65.379997,65.489998,1910400,AEE
2018-10-24,65.750000,67.230003,65.400002,66.790001,1532100,AEE
2018-10-25,66.449997,66.449997,65.290001,65.690002,1874400,AEE
2018-10-26,65.970001,66.250000,63.840000,64.400002,2467100,AEE
2018-10-29,64.480003,65.419998,64.480003,65.199997,1052700,AEE
2018-10-30,65.540001,65.809998,64.559998,65.000000,1481200,AEE
2018-10-31,64.349998,65.629997,63.529999,64.580002,2464200,AEE
2018-11-01,64.940002,64.940002,63.680000,64.349998,1701900,AEE
2018-11-02,64.629997,64.800003,63.320000,63.610001,1429900,AEE
2018-11-05,63.970001,64.889999,63.830002,64.650002,1169800,AEE
2018-11-06,64.650002,65.120003,64.519997,65.070000,1130700,AEE
2018-11-07,65.389999,66.099998,64.870003,66.040001,1453400,AEE
2018-11-08,65.980003,66.330002,65.309998,66.300003,1463600,AEE
2018-11-09,66.330002,67.500000,66.220001,67.320000,1380400,AEE
2018-11-12,67.260002,68.949997,67.160004,68.389999,1889300,AEE
2018-11-13,68.449997,69.010002,67.949997,68.830002,1186200,AEE
2018-11-14,68.489998,69.199997,68.220001,68.739998,1426800,AEE
2018-11-15,68.339996,69.470001,67.470001,69.389999,1853000,AEE
2018-11-16,70.000000,70.360001,69.169998,69.300003,1651900,AEE
2018-11-19,69.349998,69.779999,69.220001,69.739998,2242700,AEE
2018-11-20,69.989998,70.680000,68.879997,69.000000,1576100,AEE
2018-11-21,68.820000,68.949997,67.339996,67.519997,1420400,AEE
2018-11-23,67.639999,67.940002,67.199997,67.750000,586800,AEE
2018-11-26,67.870003,68.099998,67.059998,67.820000,1085300,AEE
2018-11-27,67.779999,68.720001,67.260002,68.680000,1386500,AEE
2018-11-28,68.720001,68.989998,68.040001,68.110001,911800,AEE
2018-11-29,67.580002,67.930000,67.309998,67.820000,1278800,AEE
2018-11-30,68.019997,68.690002,67.599998,68.620003,2389800,AEE
2018-12-03,68.320000,69.800003,67.910004,69.800003,1561600,AEE
2018-12-04,70.000000,70.949997,69.779999,70.040001,1292000,AEE
2018-12-06,70.339996,70.430000,68.680000,70.160004,1923800,AEE
2018-12-07,70.139999,70.669998,69.500000,70.419998,1106900,AEE
2018-12-10,70.550003,70.940002,69.300003,70.709999,909300,AEE
2018-12-11,70.410004,70.559998,69.889999,70.290001,1042300,AEE
2018-12-12,70.370003,70.639999,69.599998,69.839996,1024900,AEE
2018-12-13,69.860001,70.720001,69.860001,70.440002,1089900,AEE
2018-12-14,70.620003,70.860001,69.519997,69.809998,1432800,AEE
2018-12-17,70.050003,70.089996,67.089996,67.309998,2086800,AEE
2018-12-18,67.529999,68.250000,67.080002,67.379997,1873300,AEE
2018-12-19,67.680000,68.239998,66.930000,67.209999,1267200,AEE
2018-12-20,67.260002,68.290001,66.110001,67.029999,2116800,AEE
2018-12-21,66.580002,68.550003,66.580002,66.940002,3520500,AEE
2018-12-24,67.070000,67.440002,63.029999,63.240002,664300,AEE
2018-12-26,63.369999,64.400002,62.509998,64.349998,1004800,AEE
2018-12-27,64.410004,65.309998,63.330002,65.300003,1396000,AEE
2018-12-28,65.430000,65.959999,64.680000,64.940002,847600,AEE
2018-12-31,65.059998,65.279999,64.309998,65.230003,935100,AEE
2019-01-02,65.070000,65.120003,63.130001,63.529999,1325200,AEE
2019-01-03,63.490002,64.209999,63.330002,63.689999,1362900,AEE
2019-01-04,63.450001,64.790001,63.279999,64.589996,1691100,AEE
2019-01-07,64.230003,64.699997,63.680000,63.849998,2235500,AEE
2019-01-08,64.019997,64.940002,63.689999,64.860001,1268800,AEE
2019-01-09,64.639999,65.029999,64.099998,64.379997,1501000,AEE
2019-01-10,64.529999,65.860001,64.269997,65.809998,1080100,AEE
2019-01-11,65.709999,65.889999,65.080002,65.550003,873700,AEE
2019-01-14,64.870003,65.150002,64.169998,64.959999,1499500,AEE
2019-01-15,64.769997,66.660004,64.669998,66.040001,1794900,AEE
2019-01-16,65.720001,66.720001,65.470001,66.669998,1405800,AEE
2019-01-17,66.730003,67.139999,66.540001,67.059998,1255100,AEE
2019-01-18,67.029999,67.379997,66.830002,67.239998,1138900,AEE
2019-01-22,67.349998,67.900002,66.739998,67.580002,1495800,AEE
2019-01-23,67.650002,68.120003,67.480003,68.099998,1205200,AEE
2019-01-24,68.230003,68.820000,67.489998,68.750000,1101900,AEE
2019-01-25,68.430000,69.029999,67.790001,67.940002,1220500,AEE
2019-01-28,68.019997,68.300003,67.279999,67.660004,943700,AEE
2019-01-29,67.879997,68.250000,67.279999,67.470001,1544100,AEE
2019-01-30,67.190002,68.300003,66.970001,67.940002,1117500,AEE
2019-01-31,67.790001,69.620003,67.510002,69.339996,2230300,AEE
2019-02-01,69.339996,69.339996,68.209999,68.849998,1157300,AEE
2019-02-04,68.510002,69.000000,67.900002,68.989998,1645600,AEE
2019-02-05,68.790001,68.980003,68.370003,68.839996,1277600,AEE
2019-02-06,68.779999,69.059998,68.480003,68.889999,861400,AEE
2019-02-07,68.860001,69.730003,68.720001,69.720001,1280700,AEE
2019-02-08,69.599998,70.480003,69.480003,70.470001,921600,AEE
2019-02-11,70.489998,70.959999,70.339996,70.760002,1455300,AEE
2019-02-12,70.660004,71.080002,70.029999,70.190002,2108200,AEE
2019-02-13,69.800003,70.139999,69.800003,70.059998,1663900,AEE
2019-02-14,68.699997,69.900002,68.260002,69.029999,2081000,AEE
2019-02-15,69.540001,69.970001,69.290001,69.680000,1979100,AEE
2019-02-19,69.720001,70.389999,69.599998,70.089996,1241400,AEE
2019-02-20,70.000000,70.489998,69.529999,70.400002,1286600,AEE
2019-02-21,70.099998,71.309998,69.809998,71.199997,1395000,AEE
2019-02-22,71.379997,72.180000,71.160004,72.180000,1941400,AEE
2019-02-25,72.360001,72.360001,70.580002,70.879997,1845600,AEE
2019-02-26,71.010002,71.010002,70.010002,70.220001,1629400,AEE
2019-02-27,70.000000,70.750000,69.800003,70.419998,1177900,AEE
2019-02-28,70.449997,71.379997,70.230003,71.239998,1530500,AEE
2019-03-01,71.580002,71.610001,70.410004,70.930000,1058600,AEE
2019-03-04,71.330002,71.360001,70.419998,71.300003,1370100,AEE
2019-03-05,71.279999,71.550003,70.820000,71.070000,1271600,AEE
2019-03-06,71.230003,71.430000,70.800003,71.070000,1290900,AEE
2019-03-07,71.290001,71.900002,71.000000,71.220001,1493600,AEE
2019-03-08,71.220001,71.769997,71.029999,71.699997,1028200,AEE
2019-03-11,71.839996,72.610001,71.809998,72.570000,1254000,AEE
2019-03-12,72.290001,72.550003,71.889999,72.370003,1837600,AEE
2019-03-13,72.419998,73.000000,72.260002,72.940002,1452500,AEE
2019-03-14,72.889999,73.250000,72.480003,72.610001,1509700,AEE
2019-03-15,72.459999,73.320000,72.339996,73.040001,2026200,AEE
2019-03-18,73.070000,73.110001,72.239998,72.510002,1611400,AEE
2019-03-19,72.440002,72.500000,71.570000,72.000000,1791100,AEE
2019-03-20,72.230003,72.959999,71.959999,72.230003,1294900,AEE
2019-03-21,72.150002,73.430000,72.019997,73.260002,980700,AEE
2019-03-22,73.480003,74.449997,73.410004,73.750000,1346900,AEE
2019-03-25,73.930000,74.459999,73.570000,74.300003,1385400,AEE
2019-03-26,74.349998,74.910004,74.089996,74.750000,1034900,AEE
2019-03-27,74.680000,74.889999,73.970001,74.389999,1425000,AEE
2019-03-28,74.559998,74.709999,73.180000,73.459999,992400,AEE
2019-03-29,73.330002,73.620003,73.010002,73.550003,1425300,AEE
2019-04-01,73.580002,73.769997,72.120003,72.790001,1321000,AEE
2019-04-02,72.790001,72.849998,72.199997,72.559998,1328300,AEE
2019-04-03,72.519997,72.790001,71.849998,72.239998,1362400,AEE
2019-04-04,72.620003,72.620003,71.389999,71.559998,1955000,AEE
2019-04-05,71.739998,72.419998,71.209999,72.389999,2557800,AEE
2019-04-08,72.360001,72.379997,71.540001,71.669998,1029400,AEE
2019-04-09,71.760002,72.040001,71.519997,72.019997,828200,AEE
2019-04-10,72.059998,72.570000,71.400002,71.500000,1402000,AEE
2019-04-11,71.500000,71.870003,71.220001,71.839996,856400,AEE
2019-04-12,71.690002,72.019997,71.059998,71.980003,1466600,AEE
2019-04-15,72.190002,72.389999,71.779999,72.029999,756500,AEE
2019-04-16,71.949997,72.239998,70.730003,70.849998,969200,AEE
2019-04-17,70.769997,71.080002,70.510002,70.610001,1103800,AEE
2019-04-18,70.680000,73.089996,70.430000,70.480003,1264200,AEE
2019-04-22,70.360001,70.830002,70.269997,70.519997,1252400,AEE
2019-04-23,71.010002,71.230003,70.500000,71.150002,1650100,AEE
2019-04-24,71.150002,72.250000,71.050003,71.989998,1934100,AEE
2019-04-25,71.699997,72.610001,71.599998,72.260002,1226200,AEE
2019-04-26,72.610001,73.239998,72.160004,72.180000,1211200,AEE
2019-04-29,71.970001,72.110001,71.230003,71.360001,897500,AEE
2019-04-30,71.370003,72.839996,71.290001,72.769997,1688000,AEE
2019-05-01,72.550003,72.779999,71.959999,72.239998,1004100,AEE
2019-05-02,72.389999,72.839996,71.820000,72.339996,1217700,AEE
2019-05-03,72.459999,73.080002,72.459999,72.949997,687800,AEE
2019-05-06,72.910004,73.239998,72.599998,72.750000,895700,AEE
2019-05-07,72.800003,73.139999,72.410004,72.699997,1029300,AEE
2019-05-08,72.639999,72.690002,71.239998,71.360001,1399200,AEE
2019-05-09,71.389999,72.290001,71.250000,71.900002,1602500,AEE
2019-05-10,71.629997,73.290001,71.540001,73.290001,1132400,AEE
2019-05-13,73.300003,74.720001,73.239998,74.599998,1557600,AEE
2019-05-14,74.519997,74.599998,73.720001,73.849998,1242800,AEE
2019-05-15,74.059998,74.169998,73.550003,73.720001,1075700,AEE
2019-05-16,73.629997,74.540001,73.500000,74.239998,874800,AEE
2019-05-17,74.010002,75.000000,74.010002,74.709999,1048500,AEE
2019-05-20,75.019997,75.250000,74.389999,74.690002,1069600,AEE
2019-05-21,74.690002,74.959999,74.129997,74.290001,1546500,AEE
2019-05-22,74.410004,74.910004,74.110001,74.870003,881000,AEE
2019-05-23,75.050003,75.720001,74.910004,75.709999,1159400,AEE
2019-05-24,75.870003,76.139999,75.330002,75.379997,789800,AEE
2019-05-28,75.580002,75.580002,74.300003,74.320000,1604500,AEE
2019-05-29,74.580002,74.720001,72.980003,73.190002,1001200,AEE
2019-05-30,73.160004,73.650002,72.720001,72.919998,1070400,AEE
2019-05-31,73.430000,73.730003,72.790001,73.339996,2114800,AEE
2019-06-03,73.260002,74.629997,73.250000,74.480003,1672700,AEE
2019-06-04,74.480003,74.519997,72.949997,74.449997,1366800,AEE
2019-06-05,74.660004,76.300003,74.480003,76.139999,1401000,AEE
2019-06-06,76.389999,76.660004,76.000000,76.529999,1166500,AEE
2019-06-07,77.099998,77.550003,75.879997,75.879997,1350200,AEE
2019-06-10,75.629997,76.120003,75.220001,75.919998,1081100,AEE
2019-06-11,75.410004,75.580002,74.410004,74.930000,1084600,AEE
2019-06-12,75.220001,76.260002,75.220001,76.239998,987600,AEE
2019-06-13,76.279999,76.639999,75.739998,76.209999,971900,AEE
2019-06-14,76.449997,77.029999,76.290001,76.709999,1142200,AEE
2019-06-17,76.730003,77.190002,75.809998,76.199997,908700,AEE
2019-06-18,76.739998,76.800003,75.480003,76.430000,1426000,AEE
2019-06-19,76.220001,77.230003,76.029999,76.900002,1482000,AEE
2019-06-20,76.930000,77.720001,76.570000,77.360001,884000,AEE
2019-06-21,77.419998,77.580002,76.459999,77.449997,1597200,AEE
2019-06-24,77.550003,77.769997,76.820000,76.900002,1414000,AEE
2019-06-25,77.050003,77.050003,76.449997,76.580002,996700,AEE
2019-06-26,76.400002,76.639999,74.660004,74.730003,1160100,AEE
2019-06-27,74.830002,75.269997,74.360001,74.650002,926400,AEE
2019-06-28,74.559998,75.620003,74.449997,75.110001,2160000,AEE
2019-07-01,75.120003,75.330002,74.230003,75.209999,1140800,AEE
2019-07-02,75.550003,76.010002,75.279999,75.900002,1147300,AEE
2019-07-03,76.129997,77.089996,76.050003,76.519997,512700,AEE
2019-07-05,75.930000,76.599998,75.040001,76.449997,760900,AEE
2019-07-08,76.559998,76.790001,75.940002,76.470001,795700,AEE
2019-07-09,76.349998,76.690002,75.970001,76.610001,884400,AEE
2019-07-10,76.699997,77.120003,76.309998,76.650002,794000,AEE
2019-07-11,76.570000,77.089996,76.000000,76.680000,831100,AEE
2019-07-12,76.580002,76.720001,75.769997,76.160004,709100,AEE
2019-07-15,76.099998,76.540001,75.790001,76.290001,657700,AEE
2019-07-16,76.070000,76.430000,75.570000,76.230003,1355100,AEE
2019-07-17,76.559998,77.279999,76.500000,76.739998,917900,AEE
2019-07-18,76.800003,77.199997,76.129997,77.160004,867600,AEE
2019-07-19,77.019997,77.209999,75.949997,75.980003,854700,AEE
2019-07-22,76.129997,76.739998,75.419998,76.279999,1193300,AEE
2019-07-23,76.300003,76.669998,75.709999,76.230003,988100,AEE
2019-07-24,76.610001,76.610001,75.709999,76.430000,847700,AEE
2019-07-25,76.900002,77.070000,75.940002,76.250000,1219900,AEE
2019-07-26,76.349998,76.820000,75.910004,76.589996,1120500,AEE
2019-07-29,76.800003,77.180000,76.139999,76.849998,1078800,AEE
2019-07-30,76.760002,77.260002,75.820000,76.209999,918100,AEE
2019-07-31,76.180000,76.690002,75.440002,75.690002,1041300,AEE
2019-08-01,75.599998,77.110001,75.370003,76.639999,2349600,AEE
2019-08-02,76.680000,77.410004,75.419998,75.739998,2160300,AEE
2019-08-05,76.080002,76.699997,74.629997,75.050003,2157700,AEE
2019-08-06,75.059998,75.349998,73.669998,75.000000,5268700,AEE
2019-08-07,75.110001,75.639999,74.019997,75.220001,2969400,AEE
2019-08-08,75.089996,76.500000,74.410004,76.320000,2579300,AEE
2019-08-09,76.419998,76.900002,75.589996,76.690002,2787400,AEE
2019-08-12,76.970001,77.010002,76.279999,76.639999,2022600,AEE
2019-08-13,76.580002,76.989998,76.160004,76.510002,2817400,AEE
2019-08-14,76.739998,76.769997,75.129997,75.250000,1528400,AEE
2019-08-15,75.040001,76.129997,74.919998,75.809998,3140600,AEE
2019-08-16,75.870003,76.849998,75.769997,76.639999,2310400,AEE
2019-08-19,76.650002,77.309998,76.070000,76.970001,1842900,AEE
2019-08-20,77.199997,77.199997,76.430000,76.660004,1719000,AEE
2019-08-21,76.620003,76.959999,76.400002,76.919998,1215000,AEE
2019-08-22,76.860001,77.070000,76.320000,76.820000,1160400,AEE
2019-08-23,77.050003,77.300003,75.059998,75.330002,1698900,AEE
2019-08-26,75.339996,75.879997,75.230003,75.849998,1428300,AEE
2019-08-27,76.010002,76.459999,75.720001,75.750000,1559900,AEE
2019-08-28,75.769997,76.120003,75.309998,75.750000,2168900,AEE
2019-08-29,76.209999,77.239998,75.870003,77.150002,2129300,AEE
2019-08-30,77.500000,77.519997,76.879997,77.150002,1811300,AEE
2019-09-03,77.220001,78.510002,76.959999,78.489998,2371500,AEE
2019-09-04,78.639999,78.879997,77.970001,78.489998,1105100,AEE
2019-09-05,78.169998,78.410004,77.019997,77.139999,1372100,AEE
2019-09-06,77.279999,77.449997,75.680000,76.190002,1964000,AEE
2019-09-09,75.959999,76.000000,74.900002,75.180000,2134500,AEE
2019-09-10,74.769997,74.769997,73.309998,74.209999,2045800,AEE
2019-09-11,74.040001,74.879997,73.320000,74.769997,2501300,AEE
